升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率,年份_102,年份_103,年份_104,年份_105,年份_106,年份_107,年份_108,年份_109,年份_110,設立別_國立,設立別_私立,設立別_縣市立,學程別_實用技能學程,學程別_專業群科,學程別_普通科,學程別_綜合高中,學程別_職業科,學程別_進修部,群科別_其他(綜合),群科別_動力機械群,群科別_化工群,群科別_商業群,群科別_商業與管理群,群科別_土木與建築群,群科別_外語群,群科別_學術學程,群科別_學術群,群科別_家政群,群科別_普通科,群科別_服務群,群科別_機械群,群科別_水產群,群科別_海事群,群科別_無,群科別_綜合,群科別_美容造型群,群科別_藝術群,群科別_設計群,群科別_農業群,群科別_電機與電子群,群科別_食品群,群科別_餐旅群
0.0,0.3633060854,6.9028156222,14.8955495005,0.0908265213,0.0908265213,0.0,1.3623978202,0.0,0.0,0.1816530427,0.0,0.1816530427,0.272479564,0.0,8.719346049,0.9990917348,0.4541326067,4.1780199818,3.3605812897,1.9981834696,8.5376930064,7.8110808356,0.9082652134,0.5449591281,3.9055404178,1.7257039055,0.4541326067,0.0,0.3633060854,3.2697547684,7.2661217075,0.4541326067,9.6276112625,6.2670299728,0.4541326067,0.9082652134,0.0,1.0899182561,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3588087549,0.8611410118,7.2479368497,13.0965195551,0.0,0.6817366344,0.3229278794,2.0452099031,0.0,0.071761751,0.1076426265,0.071761751,0.2870470039,1.0764262648,0.3588087549,7.6067456046,0.8252601363,0.2870470039,3.0498744169,7.7143882311,2.2604951561,12.7377108001,3.3369214209,1.1840688913,0.215285253,4.3057050592,2.0810907786,0.4305705059,0.2511661285,1.0046645138,3.6239684248,6.4585575888,0.1794043775,5.0233225691,5.597416577,0.5740940079,0.4664513814,0.1076426265,2.8704700395,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1467889908,3.4403669725,13.5321100917,20.4128440367,1.1467889908,0.6880733945,0.0,1.8348623853,0.0,0.0,0.2293577982,0.6880733945,0.2293577982,0.0,0.4587155963,0.9174311927,0.2293577982,0.0,0.6880733945,3.4403669725,0.9174311927,8.4862385321,2.5229357798,0.9174311927,0.0,0.2293577982,0.9174311927,0.2293577982,0.2293577982,0.6880733945,5.2752293578,15.8256880734,0.9174311927,5.0458715596,2.0642201835,0.9174311927,1.6055045872,1.8348623853,0.9174311927,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.2237762238,15.2097902098,17.6573426573,0.0,0.5244755245,0.6993006993,5.5944055944,0.0,0.0,0.0,0.1748251748,0.0,0.3496503497,0.0,2.7972027972,0.3496503497,0.0,0.6993006993,4.5454545455,0.5244755245,4.020979021,1.5734265734,0.5244755245,0.8741258741,4.5454545455,4.020979021,1.7482517483,0.1748251748,0.5244755245,7.8671328671,6.2937062937,0.8741258741,3.8461538462,2.7972027972,3.6713286713,0.6993006993,0.1748251748,0.3496503497,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.981595092,0.6134969325,5.5828220859,8.0981595092,0.490797546,0.5521472393,0.1226993865,1.1042944785,0.0,0.0,0.0613496933,0.0,0.245398773,0.5521472393,0.1840490798,1.5337423313,0.6134969325,0.0,0.6748466258,3.8650306748,0.6748466258,13.1901840491,1.0429447853,0.3680981595,0.0,12.2085889571,5.5828220859,0.1226993865,0.4294478528,0.4294478528,9.018404908,15.6441717791,1.8404907975,1.717791411,6.7484662577,1.5950920245,0.1226993865,0.3067484663,1.6564417178,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0643086817,0.4287245445,4.2015005359,11.5112540193,0.0214362272,0.0,1.0289389068,4.501607717,0.0214362272,0.0,0.2143622722,0.2357984995,0.1500535906,0.9217577706,0.1286173633,4.973204716,0.6002143623,0.1286173633,1.8649517685,5.8735262594,1.3076098607,23.7942122186,0.9217577706,1.1146838156,0.8145766345,2.5509110397,3.4726688103,0.5359056806,0.1714898178,0.9860664523,5.166130761,8.3386923901,0.38585209,4.4587352626,4.2872454448,0.2572347267,0.3215434084,0.2143622722,2.0364415863,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0256410256,9.7435897436,15.8974358974,0.0,0.0,0.5128205128,0.5128205128,0.0,0.0,0.0,0.5128205128,0.0,0.0,0.0,1.5384615385,2.5641025641,0.0,2.5641025641,7.6923076923,1.0256410256,13.8461538462,1.0256410256,0.5128205128,0.0,5.1282051282,0.5128205128,1.5384615385,0.0,1.0256410256,10.7692307692,5.641025641,0.0,6.6666666667,6.6666666667,1.5384615385,0.0,1.0256410256,0.5128205128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46.3811927682555,0.314040854660718,45.9879079596149,0.243601784456445,0.005869922517023,0.0,0.0,0.0,0.155552946701104,1.32366752758864,1.27377318619394,0.675041089457619,0.023479690068091,0.023479690068091,0.0,0.035219535102137,0.002934961258511,0.002934961258511,0.011739845034046,0.044024418877671,0.017609767551068,0.096853721530876,0.005869922517023,0.002934961258511,0.0,0.014674806292557,0.064569147687251,0.287626203334116,0.0,0.002934961258511,0.032284573843625,0.041089457619159,0.044024418877671,0.299366048368162,0.079243953979808,2.03099319088988,0.017609767551068,0.058699225170228,0.079243953979808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.679301631059,7.87962324833448,39.4440615667356,4.91614978175971,0.551343900758098,0.045945325063175,0.160808637721112,0.045945325063175,0.0,0.09189065012635,1.30944176430048,0.045945325063175,0.0,0.183781300252699,0.0,3.05536411670113,0.022972662531587,0.0,0.482425913163336,0.229726625315874,0.045945325063175,0.71215253847921,0.022972662531587,0.0,0.0,0.275671950379049,0.298644612910636,1.01079715138985,0.0,0.0,0.0,0.827015851137147,0.482425913163336,3.00941879163795,0.275671950379049,1.12566046404778,0.068917987594762,0.068917987594762,0.344589937973811,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.9538702111024,5.94214229867084,37.529319781079,7.1931196247068,1.09460516028147,0.0,0.0,0.0,0.0,0.156372165754496,1.01641907740422,0.0,0.0,0.781860828772478,0.0,1.6419077404222,0.078186082877248,0.0,0.625488663017983,0.390930414386239,0.312744331508991,1.32916340891321,0.0,0.0,0.0,5.70758405003909,0.781860828772478,1.9546520719312,0.0,0.0,0.078186082877248,2.50195465207193,0.0,6.56763096168882,1.09460516028147,0.547302580140735,0.312744331508991,0.0,0.703674745895231,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.9337384826505,5.23426779062929,39.4432464222701,2.01921191923152,0.509703979611841,0.0980199960792,0.03920799843168,0.03920799843168,0.0,0.11762399529504,2.19564791217408,0.0980199960792,0.03920799843168,0.372475985100961,0.0,0.803763967849441,0.450891981964321,0.01960399921584,0.2940599882376,0.627327974906881,0.07841599686336,0.490099980396001,0.0,0.01960399921584,0.03920799843168,1.01940795922368,0.17643599294256,0.940991962360321,0.01960399921584,0.01960399921584,0.333267986669281,0.352871985885121,0.11762399529504,3.37188786512449,0.548911978043521,0.901783963928641,0.03920799843168,0.01960399921584,0.27445598902176,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.8940397350993,1.73841059602649,46.6887417218543,2.7317880794702,0.082781456953642,0.0,0.165562913907285,0.165562913907285,0.082781456953642,0.248344370860927,0.579470198675497,0.165562913907285,0.0,0.0,0.0,0.662251655629139,0.0,0.0,0.248344370860927,0.082781456953642,0.0,0.745033112582781,0.0,0.0,0.0,0.248344370860927,0.413907284768212,0.496688741721854,0.0,0.33112582781457,0.082781456953642,0.248344370860927,0.082781456953642,1.49006622516556,0.165562913907285,0.496688741721854,0.0,0.0,0.082781456953642,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0487804878049,4.22764227642276,46.260162601626,3.65853658536585,1.54471544715447,0.08130081300813,0.08130081300813,0.0,0.0,0.16260162601626,1.38211382113821,0.16260162601626,0.0,0.16260162601626,0.0,1.05691056910569,0.16260162601626,0.24390243902439,0.487804878048781,0.894308943089431,0.08130081300813,1.54471544715447,0.0,0.0,0.0,0.569105691056911,0.569105691056911,1.13821138211382,0.0,0.08130081300813,0.24390243902439,0.32520325203252,0.24390243902439,4.0650406504065,0.813008130081301,0.975609756097561,0.0,0.0,0.40650406504065,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.8650338718082,3.36112558624283,51.784783741532,1.40698280354351,0.117248566961959,0.104220948410631,0.026055237102658,0.026055237102658,0.0,0.078165711307973,1.13340281396561,0.091193329859302,0.039082855653986,0.078165711307973,0.0,0.156331422615946,0.013027618551329,0.0,0.117248566961959,0.429911412193851,0.039082855653986,0.977071391349661,0.039082855653986,0.026055237102658,0.013027618551329,0.091193329859302,0.234497133923919,0.573215216258468,0.013027618551329,0.0,0.039082855653986,0.260552371026576,0.104220948410631,0.924960917144346,0.416883793642522,0.66440854611777,0.039082855653986,0.026055237102658,0.169359041167275,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.3347022587269,1.12936344969199,43.5318275154004,0.205338809034908,0.102669404517454,0.0,0.0,0.0,0.102669404517454,0.0,0.718685831622177,0.205338809034908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102669404517454,0.0,0.308008213552361,0.0,0.0,0.0,0.0,0.0,0.410677618069815,0.102669404517454,0.0,0.0,0.308008213552361,0.0,0.308008213552361,0.0,0.616016427104723,0.205338809034908,0.102669404517454,0.102669404517454,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.585967617579,1.61912104857363,68.2343870470316,2.08172706245181,0.0,0.0,0.07710100231303,0.0,0.0,0.0,0.539707016191211,0.23130300693909,0.0,0.07710100231303,0.0,0.38550501156515,0.0,0.0,0.15420200462606,0.38550501156515,0.0,0.771010023130301,0.07710100231303,0.0,0.0,0.15420200462606,0.30840400925212,0.30840400925212,0.0,0.07710100231303,0.15420200462606,0.23130300693909,0.15420200462606,0.693909020817271,0.30840400925212,1.31071703932151,0.07710100231303,0.0,0.46260601387818,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.664395229983,4.77001703577513,39.7501419647927,2.0442930153322,1.81714934696195,0.0,0.113571834185122,0.170357751277683,0.056785917092561,0.0,0.511073253833049,0.170357751277683,0.0,2.89608177172061,0.056785917092561,0.965360590573538,0.283929585462805,0.0,0.170357751277683,0.56785917092561,0.113571834185122,2.66893810335037,0.0,0.0,0.0,0.397501419647927,0.397501419647927,2.89608177172061,0.113571834185122,0.056785917092561,0.454287336740488,1.13571834185122,0.056785917092561,2.78250993753549,1.41964792731403,1.13571834185122,0.227143668370244,0.227143668370244,0.113571834185122,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.4935163996949,6.25476735316552,46.9107551487414,2.74599542334096,0.22883295194508,0.15255530129672,0.0,0.0,0.0,0.0,1.1441647597254,0.07627765064836,0.0,0.15255530129672,0.15255530129672,0.61022120518688,0.0,0.0,0.22883295194508,1.1441647597254,0.07627765064836,4.42410373760488,0.07627765064836,0.0,0.0,0.45766590389016,0.68649885583524,2.74599542334096,0.0,0.0,0.15255530129672,1.1441647597254,0.0,2.44088482074752,2.51716247139588,0.68649885583524,0.0,0.0,0.30511060259344,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.1608391608392,1.53846153846154,63.7062937062937,1.67832167832168,0.979020979020979,0.699300699300699,0.06993006993007,0.20979020979021,0.0,0.0,1.46853146853147,0.0,0.06993006993007,0.06993006993007,0.0,0.27972027972028,0.0,0.0,0.0,0.41958041958042,0.0,2.23776223776224,0.27972027972028,0.06993006993007,0.0,0.839160839160839,0.27972027972028,0.699300699300699,0.13986013986014,0.20979020979021,0.41958041958042,1.95804195804196,0.13986013986014,0.20979020979021,0.41958041958042,0.769230769230769,0.06993006993007,0.0,0.41958041958042,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5014245014245,2.27920227920228,54.985754985755,1.99430199430199,1.42450142450142,0.379867046533713,0.0,0.0,0.0,0.094966761633428,0.664767331433998,0.189933523266857,0.0,0.094966761633428,0.0,0.094966761633428,0.0,0.0,0.379867046533713,0.664767331433998,0.189933523266857,3.79867046533713,0.094966761633428,0.0,0.0,1.51946818613485,0.284900284900285,1.70940170940171,0.094966761633428,0.094966761633428,0.0,0.854700854700855,0.0,2.18423551756885,0.56980056980057,0.379867046533713,0.094966761633428,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.8264462809917,2.89256198347107,13.6363636363636,0.826446280991735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2396694214876,0.413223140495868,0.0,2.47933884297521,2.06611570247934,0.0,1.2396694214876,0.0,0.0,0.0,0.826446280991735,0.413223140495868,1.2396694214876,0.413223140495868,0.0,0.0,3.71900826446281,0.413223140495868,8.26446280991735,5.37190082644628,0.826446280991735,0.0,0.0,1.2396694214876,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32.2916666666667,1.38888888888889,10.7638888888889,2.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.347222222222222,0.0,0.0,2.43055555555556,0.0,1.04166666666667,0.694444444444444,0.0,1.38888888888889,0.347222222222222,1.04166666666667,1.73611111111111,0.0,0.0,0.0,4.16666666666667,0.347222222222222,3.81944444444444,0.0,0.0,0.0,2.43055555555556,0.0,30.5555555555556,0.347222222222222,0.347222222222222,0.694444444444444,0.0,0.694444444444444,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54.5454545454546,0.0,31.0606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3030303030303,0.0,0.0,3.03030303030303,0.0,3.78787878787879,0.0,0.0,1.51515151515152,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02156640181612,0.908059023836549,8.62656072644722,0.567536889897843,0.113507377979569,0.0,0.0,0.113507377979569,0.0,0.0,0.0,0.0,0.227014755959137,2.04313280363224,0.113507377979569,8.62656072644722,2.1566401816118,0.227014755959137,2.61066969353008,6.24290578887628,0.794551645856981,19.9772985244041,0.0,0.0,0.0,2.04313280363224,7.03745743473326,0.113507377979569,0.340522133938706,0.454029511918275,2.49716231555051,7.6049943246311,3.74574347332577,0.681044267877412,13.0533484676504,1.92962542565267,2.1566401816118,0.0,1.92962542565267,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.2174629324547,0.411861614497529,66.6803953871499,0.700164744645799,0.020593080724876,0.041186161449753,0.020593080724876,0.0,0.020593080724876,1.50329489291598,1.87397034596376,0.906095551894564,0.0,0.020593080724876,0.0,0.041186161449753,0.0,0.0,0.0,0.164744645799012,0.102965403624382,0.267710049423394,0.0,0.0,0.0,0.0,0.0,0.432454695222405,0.0,0.0,0.020593080724876,0.082372322899506,0.0,0.308896210873147,0.123558484349259,1.60626029654036,0.041186161449753,0.061779242174629,0.041186161449753,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0454545454546,1.13636363636364,35.2272727272727,0.378787878787879,0.0,0.0,0.0,0.0,0.0,0.0,2.65151515151515,0.0,0.0,1.51515151515152,0.0,1.51515151515152,0.0,0.0,0.0,0.757575757575758,0.0,1.51515151515152,0.0,0.0,0.0,0.378787878787879,0.0,4.54545454545455,0.0,0.0,0.0,0.378787878787879,0.0,0.757575757575758,2.27272727272727,2.65151515151515,0.0,0.378787878787879,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.2258064516129,0.0,25.8064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45161290322581,3.2258064516129,0.0,0.0,0.0,0.0,0.0,22.5806451612903,0.0,22.5806451612903,0.0,0.0,3.2258064516129,0.0,0.0,3.2258064516129,0.0,0.0,0.0,0.0,6.45161290322581,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0744985673352,1.14613180515759,52.4355300859599,5.15759312320917,0.286532951289398,0.0,0.0,0.0,0.0,0.286532951289398,0.859598853868195,0.0,0.0,0.286532951289398,0.0,1.43266475644699,0.0,0.0,0.0,0.573065902578797,0.573065902578797,0.573065902578797,0.0,0.0,0.0,0.0,0.573065902578797,3.43839541547278,0.0,0.0,0.0,1.71919770773639,0.286532951289398,2.29226361031519,0.286532951289398,0.286532951289398,0.286532951289398,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0909090909091,5.45454545454545,38.1818181818182,3.63636363636364,0.0,0.0,0.0,0.0,0.0,0.0,1.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.659793814433,2.57731958762887,45.8762886597938,7.21649484536083,0.0,0.0,0.0,0.0,0.0,0.0,2.06185567010309,0.0,0.0,0.0,0.0,1.03092783505155,0.0,0.0,0.0,0.515463917525773,0.0,1.03092783505155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03092783505155,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6926869350863,1.97206244864421,61.7912900575185,2.13640098603122,0.328677074774034,0.0,0.0,0.0,0.0,0.082169268693509,1.06820049301561,0.328677074774034,0.0,0.082169268693509,0.0,0.164338537387017,0.082169268693509,0.0,0.082169268693509,0.410846343467543,0.0,1.15036976170912,0.0,0.0,0.0,0.164338537387017,0.328677074774034,3.04026294165982,0.0,0.0,0.164338537387017,0.493015612161052,0.082169268693509,1.64338537387017,0.986031224322104,0.739523418241578,0.164338537387017,0.082169268693509,0.246507806080526,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.7236842105263,0.657894736842105,68.0921052631579,1.97368421052632,0.0,0.0,0.328947368421053,0.0,0.0,0.0,1.31578947368421,3.28947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657894736842105,0.0,0.0,0.0,0.0,0.0,0.986842105263158,0.0,0.0,0.0,0.0,0.328947368421053,0.328947368421053,0.657894736842105,0.328947368421053,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.7582697201018,0.508905852417303,74.3002544529262,3.30788804071247,0.254452926208651,0.0,0.0,0.0,0.0,0.0,1.27226463104326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254452926208651,0.254452926208651,0.0,1.27226463104326,0.0,0.0,0.254452926208651,0.0,0.254452926208651,1.27226463104326,0.0,0.0,0.0,0.0,0.0,0.254452926208651,0.0,1.52671755725191,0.254452926208651,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55.6603773584906,1.88679245283019,28.3018867924528,0.943396226415094,0.0,0.0,0.0,0.0,0.0,0.0,0.943396226415094,0.0,0.0,0.943396226415094,0.0,1.88679245283019,0.943396226415094,0.0,0.0,0.943396226415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83018867924528,0.0,0.0,0.943396226415094,0.0,0.0,0.0,1.88679245283019,1.88679245283019,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.5555555555556,1.66666666666667,57.7777777777778,1.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.555555555555556,0.0,0.0,0.0,0.0,1.11111111111111,0.0,0.0,0.0,0.0,0.0,1.66666666666667,0.0,0.0,0.0,0.0,1.11111111111111,0.555555555555556,0.0,0.0,0.0,0.0,0.555555555555556,2.22222222222222,0.0,0.555555555555556,0.0,0.555555555555556,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.26086956521739,0.0,69.5652173913043,6.52173913043478,0.0,0.0,0.0,0.0,0.0,0.0,1.08695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17391304347826,0.0,7.60869565217391,0.0,1.08695652173913,0.0,1.08695652173913,0.0,1.08695652173913,1.08695652173913,0.0,0.0,2.17391304347826,0.0,0.0,1.08695652173913,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.1079136690647,2.33812949640288,60.9712230215827,0.899280575539568,1.97841726618705,0.359712230215827,0.0,0.179856115107914,0.0,0.0,1.43884892086331,0.0,0.0,1.07913669064748,0.359712230215827,0.359712230215827,0.0,0.0,0.719424460431655,0.899280575539568,0.359712230215827,4.85611510791367,0.179856115107914,0.179856115107914,0.0,0.179856115107914,0.0,1.07913669064748,0.0,0.0,1.07913669064748,0.899280575539568,0.179856115107914,2.33812949640288,0.719424460431655,1.07913669064748,0.179856115107914,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.1702127659574,0.0,34.0425531914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12765957446808,0.0,0.0,0.0,4.25531914893617,0.0,10.6382978723404,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66.6666666666667,11.1111111111111,22.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.38095238095238,0.0,69.0476190476191,11.9047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,2.38095238095238,4.76190476190476,0.0,0.0,0.0,4.76190476190476,0.0,2.38095238095238,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
